record_key,record_uid,fs,native_fs,stride,sample_index,time_sec,raw,filtered,normalized,filtered_normalized
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,2380,1.19,1e-05,2e-05,0.00016,0.00317
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,2390,1.195,-0.00063,-0.0004,-0.10204,-0.06324
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,2400,1.2,-0.00034,-0.00046,-0.0563,-0.07245
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,2410,1.205,0.00034,7e-05,0.05251,0.01098
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,2420,1.21,0.00063,0.00055,0.09783,0.08683
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,2430,1.215,-0.00019,-9e-05,-0.03126,-0.01364
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,2440,1.22,0.00021,0.00029,0.03204,0.04555
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,2450,1.225,0.00089,0.00069,0.1386,0.10932
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,2460,1.23,0.00184,0.00164,0.28951,0.2599
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,2470,1.235,0.0004,0.00045,0.06169,0.0712
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,2480,1.24,0.00055,6e-05,0.08486,0.00934
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,2490,1.245,0.00032,1e-05,0.04829,0.00215
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,2500,1.25,0.00022,0.00029,0.03339,0.0466
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,2510,1.255,0.00085,0.00056,0.13195,0.08952
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,2520,1.26,-0.00039,-0.0001,-0.06395,-0.01586
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,2530,1.265,0.00038,0.00031,0.05796,0.0494
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,2540,1.27,-0.0001,-0.00013,-0.01719,-0.02063
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,2550,1.275,-0.00048,-0.00045,-0.07692,-0.07078
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,2560,1.28,-0.0005,-0.00059,-0.08068,-0.09395
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,2570,1.285,3e-05,-0.00019,0.00246,-0.02963
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,2580,1.29,-3e-05,9e-05,-0.00585,0.01471
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,2590,1.295,-0.00014,-5e-05,-0.02433,-0.00813
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,2600,1.3,-0.0001,-0.00076,-0.01802,-0.12019
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,2610,1.305,-0.0003,-0.00023,-0.05001,-0.03682
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,2620,1.31,0.00014,-0.0003,0.02019,-0.0473
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,2630,1.315,0.00026,3e-05,0.03917,0.00446
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,2640,1.32,-3e-05,8e-05,-0.00599,0.01323
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,2650,1.325,0.00044,0.00022,0.06796,0.03526
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,2660,1.33,-0.00073,-0.00011,-0.11763,-0.01699
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,2670,1.335,-0.00017,0.00048,-0.02935,0.07699
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,2680,1.34,-0.00263,-0.0023,-0.41666,-0.36466
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,2690,1.345,0.00055,0.00052,0.08476,0.08231
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,2700,1.35,0.00023,0.00015,0.03406,0.02327
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,2710,1.355,-2e-05,0.00012,-0.00428,0.01922
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,2720,1.36,0.00053,0.00043,0.08253,0.06818
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,2730,1.365,0.0004,0.00013,0.06063,0.02041
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,2740,1.37,0.00064,0.00093,0.09963,0.14709
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,2750,1.375,-0.00018,-0.00013,-0.0295,-0.02008
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,2760,1.38,0.00024,-8e-05,0.03592,-0.01277
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,2770,1.385,0.00035,-0.00031,0.05297,-0.0494
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,2780,1.39,-0.0016,-0.0019,-0.25416,-0.30135
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,2790,1.395,-0.00052,-0.0003,-0.08448,-0.04713
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,2800,1.4,-0.00012,-0.00014,-0.02075,-0.02225
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,2810,1.405,-0.00015,-0.00074,-0.02555,-0.11687
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,2820,1.41,-0.00281,-0.00306,-0.44552,-0.48647
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,2830,1.415,-0.0009,-0.00042,-0.14329,-0.06713
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,2840,1.42,-0.00066,-0.00053,-0.10561,-0.08384
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,2850,1.425,-4e-05,0.00046,-0.00806,0.07371
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,2860,1.43,-0.00493,-0.00427,-0.78135,-0.67781
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,2870,1.435,-0.00175,-0.0016,-0.27818,-0.25478
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,2880,1.44,-0.00139,-0.00093,-0.22114,-0.14692
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,2890,1.445,-0.00032,0.00016,-0.05232,0.02544
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,2900,1.45,0.00022,0.00044,0.03294,0.06921
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,2910,1.455,0.00035,0.00011,0.05306,0.01717
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,2920,1.46,-7e-05,-0.00017,-0.01362,-0.02727
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,2930,1.465,-0.00016,0.00017,-0.0268,0.02673
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,2940,1.47,-0.00121,-0.00075,-0.19242,-0.11842
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,2950,1.475,0.00016,0.00034,0.02321,0.0535
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,2960,1.48,-0.00023,0.00026,-0.03795,0.0411
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,2970,1.485,8e-05,-0.00042,0.01062,-0.06612
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,2980,1.49,-0.00032,-0.00104,-0.05205,-0.16562
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,2990,1.495,-0.00043,-0.0016,-0.06953,-0.25402
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3000,1.5,-0.00205,-0.00384,-0.3258,-0.60905
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3010,1.505,0.03257,0.03067,5.14578,4.87195
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3020,1.51,-0.04484,-0.0464,-7.08778,-7.36853
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3030,1.515,-0.00591,-0.00757,-0.9353,-1.20206
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3040,1.52,-0.0023,-0.00312,-0.36504,-0.49483
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3050,1.525,-0.00357,-0.00428,-0.56563,-0.67917
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3060,1.53,0.00696,0.0063,1.09757,1.0001
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3070,1.535,-0.00159,-0.00167,-0.25289,-0.26564
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3080,1.54,0.00435,0.00461,0.68574,0.73296
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3090,1.545,-0.00297,-0.00247,-0.47038,-0.39158
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3100,1.55,0.00011,0.00045,0.01486,0.07157
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3110,1.555,-0.00174,-0.00179,-0.27716,-0.28444
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3120,1.56,0.00126,0.00104,0.19795,0.16546
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3130,1.565,0.00043,0.00041,0.06589,0.06544
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3140,1.57,0.00033,0.00013,0.04972,0.02109
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3150,1.575,0.00033,0.00012,0.05111,0.01904
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3160,1.58,-6e-05,-0.00025,-0.01072,-0.03997
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3170,1.585,0.00022,0.00027,0.03231,0.04289
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3180,1.59,-5e-05,-0.00046,-0.00986,-0.07263
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3190,1.595,0.00049,0.00046,0.07547,0.07251
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3200,1.6,-0.00011,0.00014,-0.01966,0.02245
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3210,1.605,0.00073,0.00061,0.11421,0.09734
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3220,1.61,-0.00039,-0.00016,-0.06282,-0.02545
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3230,1.615,0.00092,0.00086,0.14325,0.13664
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3240,1.62,-0.00021,-7e-05,-0.03512,-0.01031
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3250,1.625,0.00012,0.00023,0.01662,0.03735
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3260,1.63,-0.00041,-0.00014,-0.06703,-0.0218
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3270,1.635,0.00141,0.00124,0.22024,0.19625
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3280,1.64,0.00045,0.00081,0.06955,0.12796
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3290,1.645,0.0001,0.00032,0.01393,0.05151
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3300,1.65,-0.00035,-0.00024,-0.05756,-0.03809
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3310,1.655,0.00068,0.00086,0.10628,0.13632
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3320,1.66,0.0002,0.0002,0.02945,0.0318
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3330,1.665,2e-05,-0.00014,0.00117,-0.02234
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3340,1.67,-0.00049,-0.00028,-0.07847,-0.04474
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3350,1.675,-5e-05,-0.00014,-0.01006,-0.02194
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3360,1.68,6e-05,-2e-05,0.00698,-0.00303
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3370,1.685,0.00234,0.00208,0.36729,0.32972
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3380,1.69,0.00018,2e-05,0.0268,0.00247
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3390,1.695,0.00033,-0.0,0.05,-0.00037
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3400,1.7,-0.00045,-0.00024,-0.07361,-0.03733
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3410,1.705,-0.00067,-0.00038,-0.10729,-0.06059
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3420,1.71,-0.00035,-0.00099,-0.05728,-0.15683
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3430,1.715,-4e-05,-0.00014,-0.00797,-0.02261
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3440,1.72,-0.00078,-0.00135,-0.12495,-0.21482
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3450,1.725,-0.00071,-0.00025,-0.11397,-0.03903
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3460,1.73,-0.00115,0.00194,-0.18342,0.30799
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3470,1.735,-0.01589,-0.0132,-2.51264,-2.09667
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3480,1.74,-0.00025,-0.00029,-0.0409,-0.04646
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3490,1.745,0.00293,0.00293,0.46198,0.46568
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3500,1.75,-0.00193,-0.002,-0.3068,-0.31764
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3510,1.755,-0.00132,-0.0009,-0.21011,-0.1429
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3520,1.76,0.00101,0.00086,0.15723,0.13633
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3530,1.765,0.00046,9e-05,0.07017,0.01397
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3540,1.77,0.00135,0.00108,0.21105,0.17232
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3550,1.775,0.00166,0.00131,0.26124,0.20738
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3560,1.78,-0.00051,-0.0008,-0.08209,-0.12775
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3570,1.785,-0.00026,-0.00055,-0.04231,-0.0866
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3580,1.79,0.00011,0.00018,0.01507,0.02797
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3590,1.795,0.00152,0.00108,0.2389,0.17163
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3600,1.8,0.00075,0.00075,0.11748,0.11853
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3610,1.805,-0.0007,0.00033,-0.11254,0.05193
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3620,1.81,-0.00086,0.00089,-0.13777,0.14161
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3630,1.815,0.0053,0.00697,0.83627,1.10784
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3640,1.82,-0.0005,0.00097,-0.08085,0.15405
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3650,1.825,-0.02833,-0.02635,-4.47861,-4.18466
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3660,1.83,-0.01621,-0.015,-2.56374,-2.38191
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3670,1.835,0.01943,0.02074,3.06909,3.29346
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3680,1.84,0.00091,0.00178,0.14167,0.283
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3690,1.845,-0.00344,-0.00237,-0.54561,-0.3768
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3700,1.85,-0.00042,-0.00027,-0.06867,-0.04289
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3710,1.855,-0.00144,-0.00111,-0.2288,-0.17647
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3720,1.86,1e-05,5e-05,0.00032,0.00723
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3730,1.865,0.0004,0.00045,0.06205,0.07188
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3740,1.87,0.00094,0.00049,0.14596,0.07713
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3750,1.875,0.00046,0.00033,0.07124,0.05298
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3760,1.88,-0.0001,1e-05,-0.01758,0.00151
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3770,1.885,-0.00019,0.00013,-0.03194,0.02067
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3780,1.89,0.00077,0.00092,0.11977,0.14596
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3790,1.895,-0.00217,-0.00152,-0.34498,-0.24176
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3800,1.9,-0.00023,9e-05,-0.03887,0.01495
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3810,1.905,-0.00064,-0.00044,-0.1037,-0.07036
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3820,1.91,0.00025,0.00013,0.03835,0.02014
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3830,1.915,0.0007,0.00034,0.10946,0.05411
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3840,1.92,-0.00074,-0.00087,-0.11818,-0.13766
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3850,1.925,6e-05,0.00023,0.00728,0.03697
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3860,1.93,8e-05,9e-05,0.01104,0.01366
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3870,1.935,0.00017,-0.00017,0.02518,-0.02615
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3880,1.94,0.00021,0.00013,0.03165,0.01993
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3890,1.945,0.00011,-0.00013,0.01532,-0.02075
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3900,1.95,0.0006,5e-05,0.09334,0.00866
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3910,1.955,-0.00118,-0.00113,-0.18787,-0.17947
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3920,1.96,-0.00012,-7e-05,-0.02093,-0.01087
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3930,1.965,0.00169,0.00151,0.26553,0.24
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3940,1.97,-0.00013,-0.00052,-0.02277,-0.08246
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3950,1.975,0.00017,0.0006,0.02467,0.09591
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3960,1.98,0.00085,0.00064,0.13317,0.10131
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3970,1.985,-5e-05,-0.00026,-0.00895,-0.04171
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3980,1.99,5e-05,0.00023,0.00573,0.03627
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,3990,1.995,6e-05,-0.00039,0.00781,-0.0623
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,4000,2.0,0.00029,0.00054,0.04429,0.08612
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,4010,2.005,0.00048,0.00032,0.07442,0.05132
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,4020,2.01,-0.00098,-0.00058,-0.15739,-0.09131
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,4030,2.015,0.0,3e-05,-0.00161,0.00502
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,4040,2.02,0.0005,0.00016,0.07703,0.02558
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,4050,2.025,-0.00031,-0.00023,-0.05025,-0.03634
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,4060,2.03,0.00014,0.00046,0.02075,0.07283
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,4070,2.035,0.00114,0.00097,0.17857,0.15454
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,4080,2.04,-0.00056,3e-05,-0.08974,0.00434
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,4090,2.045,-0.00011,0.00059,-0.01859,0.09304
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,4100,2.05,-5e-05,0.00096,-0.0103,0.15302
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,4110,2.055,-0.0366,-0.0343,-5.78562,-5.44726
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,4120,2.06,-0.01087,-0.00971,-1.71902,-1.54188
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,4130,2.065,0.00686,0.00738,1.0822,1.17163
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,4140,2.07,0.00411,0.00509,0.64822,0.80777
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,4150,2.075,-0.00122,-0.00073,-0.19407,-0.11543
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,4160,2.08,-9e-05,-0.00028,-0.01637,-0.04364
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,4170,2.085,-0.00107,-0.00163,-0.17114,-0.25954
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,4180,2.09,0.00023,-5e-05,0.03459,-0.00755
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,4190,2.095,0.00037,-0.00022,0.05588,-0.03412
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,4200,2.1,0.00072,0.00039,0.11119,0.06166
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,4210,2.105,4e-05,9e-05,0.00477,0.01417
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,4220,2.11,0.00017,0.00013,0.0255,0.0214
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,4230,2.115,-0.00053,-0.00049,-0.08503,-0.07805
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,4240,2.12,-0.00029,-0.00012,-0.04759,-0.01871
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,4250,2.125,-0.00034,-0.00016,-0.05583,-0.02515
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,4260,2.13,-0.00024,-5e-05,-0.03935,-0.00748
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,4270,2.135,0.00018,0.00055,0.02704,0.08679
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,4280,2.14,0.00018,-3e-05,0.02736,-0.00489
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,4290,2.145,-0.00016,4e-05,-0.02739,0.00603
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,4300,2.15,-0.0002,7e-05,-0.03349,0.01107
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,4310,2.155,0.00025,6e-05,0.03806,0.00887
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,4320,2.16,-0.0001,-0.0,-0.01759,-0.00039
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,4330,2.165,0.00057,0.00085,0.08758,0.13559
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,4340,2.17,0.00059,0.00065,0.09069,0.10263
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,4350,2.175,-0.00026,-0.0002,-0.04317,-0.03164
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,4360,2.18,-0.00014,0.00021,-0.02357,0.03383
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,4370,2.185,0.00058,9e-05,0.09021,0.01441
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,4380,2.19,0.00061,0.00022,0.09427,0.03484
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,4390,2.195,-3e-05,-0.00073,-0.00643,-0.11603
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,4400,2.2,9e-05,-0.00117,0.01176,-0.18652
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,4410,2.205,-0.01082,-0.01219,-1.71143,-1.93665
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,4420,2.21,0.02222,0.02104,3.50966,3.34226
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,4430,2.215,0.02805,0.02775,4.43141,4.40671
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,4440,2.22,-0.00505,-0.00519,-0.79989,-0.82345
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,4450,2.225,0.00167,0.00162,0.26236,0.25763
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,4460,2.23,-0.01161,-0.01081,-1.83584,-1.71647
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,4470,2.235,0.0002,0.00084,0.0294,0.13347
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,4480,2.24,2e-05,0.00025,0.00149,0.04008
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,4490,2.245,0.00163,0.00242,0.25592,0.38478
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,4500,2.25,-0.00476,-0.00406,-0.75333,-0.64483
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,4510,2.255,0.00192,0.00242,0.30156,0.38375
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,4520,2.26,-0.00117,-0.00091,-0.1866,-0.14422
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,4530,2.265,-0.00031,-0.00017,-0.05045,-0.02662
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,4540,2.27,0.00015,0.00011,0.02183,0.01804
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,4550,2.275,-2e-05,-9e-05,-0.00442,-0.01407
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,4560,2.28,6e-05,-2e-05,0.00804,-0.00323
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,4570,2.285,0.00025,0.00031,0.03719,0.04925
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,4580,2.29,-0.00102,-0.00067,-0.16249,-0.10618
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,4590,2.295,0.00028,0.00017,0.04293,0.02689
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,4600,2.3,0.00042,0.00062,0.0642,0.09856
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,4610,2.305,0.00048,0.00021,0.07357,0.0332
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,4620,2.31,-0.00189,-0.00131,-0.29985,-0.20837
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,4630,2.315,-0.00046,-0.00057,-0.07436,-0.09026
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,4640,2.32,-0.00017,-7e-05,-0.02892,-0.01097
d2_pascal_a,D2_set_a_normal__201101070538,2000,44100,10,4650,2.325,-0.00091,-0.00026,-0.1459,-0.04173
