record_uid,subset,sqi_good,dataset_source,snr_proxy_db,is_noisy,is_low_quality,quality_group,quality_reasons,pp08_poor,sqi_poor
D1_training-e_e00609,training-e,True,D1,24.362075,False,False,clean,,False,False
D1_training-e_e00610,training-e,True,D1,37.016978,False,False,clean,,False,False
D1_training-e_e00611,training-e,True,D1,25.612666,False,False,clean,,False,False
D1_training-e_e00612,training-e,True,D1,18.424203,False,False,clean,,False,False
D1_training-e_e00613,training-e,True,D1,20.183469,False,False,clean,,False,False
D1_training-e_e00614,training-e,True,D1,37.369376,False,False,clean,,False,False
D1_training-e_e00615,training-e,True,D1,29.46347,False,False,clean,,False,False
D1_training-e_e00616,training-e,True,D1,33.742697,False,False,clean,,False,False
D1_training-e_e00617,training-e,True,D1,31.695911,False,False,clean,,False,False
D1_training-e_e00618,training-e,True,D1,33.193039,False,False,clean,,False,False
D1_training-e_e00619,training-e,True,D1,23.927562,False,False,clean,,False,False
D1_training-e_e00620,training-e,True,D1,13.801911,False,False,clean,,False,False
D1_training-e_e00621,training-e,True,D1,25.803926,False,False,clean,,False,False
D1_training-e_e00622,training-e,False,D1,30.863888,False,False,clean,,False,True
D1_training-e_e00623,training-e,True,D1,33.686765,False,False,clean,,False,False
D1_training-e_e00624,training-e,True,D1,33.76927,False,False,clean,,False,False
D1_training-e_e00625,training-e,True,D1,28.741755,False,False,clean,,False,False
D1_training-e_e00626,training-e,True,D1,24.486812,False,False,clean,,False,False
D1_training-e_e00627,training-e,True,D1,28.353884,False,False,clean,,False,False
D1_training-e_e00628,training-e,True,D1,37.060612,False,False,clean,,False,False
D1_training-e_e00629,training-e,True,D1,45.58383,False,False,clean,,False,False
D1_training-e_e00630,training-e,True,D1,21.443421,False,False,clean,,False,False
D1_training-e_e00631,training-e,True,D1,34.835986,False,False,clean,,False,False
D1_training-e_e00632,training-e,True,D1,36.241791,False,False,clean,,False,False
D1_training-e_e00633,training-e,True,D1,28.700849,False,False,clean,,False,False
D1_training-e_e00634,training-e,True,D1,32.315571,False,False,clean,,False,False
D1_training-e_e00635,training-e,True,D1,31.162436,False,False,clean,,False,False
D1_training-e_e00636,training-e,True,D1,28.196846,False,False,clean,,False,False
D1_training-e_e00637,training-e,True,D1,32.459002,False,False,clean,,False,False
D1_training-e_e00638,training-e,True,D1,33.04713,False,False,clean,,False,False
D1_training-e_e00639,training-e,True,D1,35.123376,False,False,clean,,False,False
D1_training-e_e00640,training-e,True,D1,28.059329,False,False,clean,,False,False
D1_training-e_e00641,training-e,True,D1,28.271953,False,False,clean,,False,False
D1_training-e_e00642,training-e,True,D1,26.426982,False,False,clean,,False,False
D1_training-e_e00643,training-e,True,D1,32.316429,False,False,clean,,False,False
D1_training-e_e00644,training-e,True,D1,25.066438,False,False,clean,,False,False
D1_training-e_e00645,training-e,True,D1,34.928584,False,False,clean,,False,False
D1_training-e_e00646,training-e,True,D1,28.573738,False,False,clean,,False,False
D1_training-e_e00647,training-e,True,D1,28.740648,False,False,clean,,False,False
D1_training-e_e00648,training-e,True,D1,33.364609,False,False,clean,,False,False
D1_training-e_e00649,training-e,True,D1,27.113411,False,False,clean,,False,False
D1_training-e_e00650,training-e,True,D1,24.389783,False,False,clean,,False,False
D1_training-e_e00651,training-e,True,D1,33.186046,False,False,clean,,False,False
D1_training-e_e00652,training-e,True,D1,31.602115,False,False,clean,,False,False
D1_training-e_e00653,training-e,False,D1,41.006114,True,True,noisy,baseline_drift,True,True
D1_training-e_e00654,training-e,True,D1,37.870744,False,False,clean,,False,False
D1_training-e_e00655,training-e,True,D1,34.349839,False,False,clean,,False,False
D1_training-e_e00656,training-e,True,D1,26.073038,False,False,clean,,False,False
D1_training-e_e00657,training-e,True,D1,26.385578,False,False,clean,,False,False
D1_training-e_e00658,training-e,True,D1,34.051505,False,False,clean,,False,False
D1_training-e_e00659,training-e,True,D1,30.727427,False,False,clean,,False,False
D1_training-e_e00660,training-e,True,D1,36.46427,False,False,clean,,False,False
D1_training-e_e00661,training-e,True,D1,34.090933,False,False,clean,,False,False
D1_training-e_e00662,training-e,False,D1,42.98167,True,True,noisy,baseline_drift,True,True
D1_training-e_e00663,training-e,True,D1,26.936333,False,False,clean,,False,False
D1_training-e_e00664,training-e,True,D1,26.202297,False,False,clean,,False,False
D1_training-e_e00665,training-e,True,D1,33.024165,False,False,clean,,False,False
D1_training-e_e00666,training-e,True,D1,19.498806,False,False,clean,,False,False
D1_training-e_e00667,training-e,True,D1,24.99232,False,False,clean,,False,False
D1_training-e_e00668,training-e,True,D1,29.685691,False,False,clean,,False,False
D1_training-e_e00669,training-e,False,D1,40.063888,True,True,noisy,baseline_drift,True,True
D1_training-e_e00670,training-e,True,D1,31.564635,False,False,clean,,False,False
D1_training-e_e00671,training-e,True,D1,34.737491,False,False,clean,,False,False
D1_training-e_e00672,training-e,True,D1,36.428714,False,False,clean,,False,False
D1_training-e_e00673,training-e,True,D1,18.595701,False,False,clean,,False,False
D1_training-e_e00674,training-e,True,D1,33.932575,False,False,clean,,False,False
D1_training-e_e00675,training-e,True,D1,29.990086,False,False,clean,,False,False
D1_training-e_e00676,training-e,True,D1,30.630709,False,False,clean,,False,False
D1_training-e_e00677,training-e,True,D1,29.43364,False,False,clean,,False,False
D1_training-e_e00678,training-e,False,D1,25.491357,False,False,clean,,False,True
D1_training-e_e00679,training-e,False,D1,25.071955,False,False,clean,,False,True
D1_training-e_e00680,training-e,False,D1,4.221008,True,True,noisy,low_snr;baseline_drift,True,True
D1_training-e_e00681,training-e,True,D1,18.781296,False,False,clean,,False,False
D1_training-e_e00682,training-e,True,D1,12.792287,False,False,clean,,False,False
D1_training-e_e00683,training-e,True,D1,36.716937,False,False,clean,,False,False
D1_training-e_e00684,training-e,True,D1,20.917165,False,False,clean,,False,False
D1_training-e_e00685,training-e,False,D1,0.910772,True,True,noisy,low_snr,True,True
D1_training-e_e00686,training-e,True,D1,48.997951,False,False,clean,,False,False
D1_training-e_e00687,training-e,False,D1,6.599233,True,True,noisy,baseline_drift,True,True
D1_training-e_e00688,training-e,True,D1,31.480691,False,False,clean,,False,False
D1_training-e_e00689,training-e,True,D1,42.470688,False,False,clean,,False,False
D1_training-e_e00690,training-e,True,D1,29.858846,False,False,clean,,False,False
D1_training-e_e00691,training-e,True,D1,33.280635,False,False,clean,,False,False
D1_training-e_e00692,training-e,True,D1,33.945767,False,False,clean,,False,False
D1_training-e_e00693,training-e,True,D1,25.441631,False,False,clean,,False,False
D1_training-e_e00694,training-e,True,D1,27.143046,False,False,clean,,False,False
D1_training-e_e00695,training-e,True,D1,26.662785,False,False,clean,,False,False
D1_training-e_e00696,training-e,True,D1,25.338914,False,False,clean,,False,False
D1_training-e_e00697,training-e,True,D1,37.984279,False,False,clean,,False,False
D1_training-e_e00698,training-e,True,D1,37.200723,False,False,clean,,False,False
D1_training-e_e00699,training-e,True,D1,33.680805,False,False,clean,,False,False
D1_training-e_e00700,training-e,True,D1,40.796632,False,False,clean,,False,False
D1_training-e_e00701,training-e,True,D1,39.533795,False,False,clean,,False,False
D1_training-e_e00702,training-e,True,D1,24.142294,False,False,clean,,False,False
D1_training-e_e00703,training-e,True,D1,32.778646,False,False,clean,,False,False
D1_training-e_e00704,training-e,True,D1,31.019719,False,False,clean,,False,False
D1_training-e_e00705,training-e,True,D1,43.773283,False,False,clean,,False,False
D1_training-e_e00706,training-e,True,D1,19.210239,False,False,clean,,False,False
D1_training-e_e00707,training-e,True,D1,24.70205,False,False,clean,,False,False
D1_training-e_e00708,training-e,True,D1,20.756569,False,False,clean,,False,False
D1_training-e_e00709,training-e,True,D1,20.054731,False,False,clean,,False,False
D1_training-e_e00710,training-e,True,D1,31.168419,False,False,clean,,False,False
D1_training-e_e00711,training-e,False,D1,1.831822,True,True,noisy,low_snr;baseline_drift,True,True
D1_training-e_e00712,training-e,True,D1,41.868841,False,False,clean,,False,False
D1_training-e_e00713,training-e,False,D1,25.437483,False,False,clean,,False,True
D1_training-e_e00714,training-e,True,D1,29.761485,False,False,clean,,False,False
D1_training-e_e00715,training-e,True,D1,32.573685,False,False,clean,,False,False
D1_training-e_e00716,training-e,True,D1,18.4968,False,False,clean,,False,False
D1_training-e_e00717,training-e,True,D1,29.048364,False,False,clean,,False,False
D1_training-e_e00718,training-e,False,D1,42.115543,True,True,noisy,baseline_drift,True,True
D1_training-e_e00719,training-e,False,D1,42.900448,True,True,noisy,baseline_drift,True,True
D1_training-e_e00720,training-e,True,D1,30.743165,False,False,clean,,False,False
D1_training-e_e00721,training-e,True,D1,27.07358,False,False,clean,,False,False
D1_training-e_e00722,training-e,True,D1,37.304145,False,False,clean,,False,False
D1_training-e_e00723,training-e,True,D1,34.0509,False,False,clean,,False,False
D1_training-e_e00724,training-e,False,D1,42.986699,True,True,noisy,baseline_drift,True,True
D1_training-e_e00725,training-e,True,D1,40.976104,False,False,clean,,False,False
D1_training-e_e00726,training-e,True,D1,31.745097,False,False,clean,,False,False
D1_training-e_e00727,training-e,True,D1,16.239471,False,False,clean,,False,False
D1_training-e_e00728,training-e,True,D1,15.249296,False,False,clean,,False,False
D1_training-e_e00729,training-e,True,D1,52.885287,False,False,clean,,False,False
D1_training-e_e00730,training-e,True,D1,26.69752,False,False,clean,,False,False
D1_training-e_e00731,training-e,False,D1,26.432999,False,False,clean,,False,True
D1_training-e_e00732,training-e,False,D1,5.800921,True,True,noisy,baseline_drift,True,True
D1_training-e_e00733,training-e,True,D1,36.675562,False,False,clean,,False,False
D1_training-e_e00734,training-e,True,D1,35.413623,False,False,clean,,False,False
D1_training-e_e00735,training-e,True,D1,30.796491,False,False,clean,,False,False
D1_training-e_e00736,training-e,True,D1,46.212535,False,False,clean,,False,False
D1_training-e_e00737,training-e,False,D1,31.012983,False,False,clean,,False,True
D1_training-e_e00738,training-e,True,D1,34.935312,False,False,clean,,False,False
D1_training-e_e00739,training-e,True,D1,27.847408,False,False,clean,,False,False
D1_training-e_e00740,training-e,True,D1,37.300162,False,False,clean,,False,False
D1_training-e_e00741,training-e,True,D1,40.195241,False,False,clean,,False,False
D1_training-e_e00742,training-e,True,D1,25.184038,False,False,clean,,False,False
D1_training-e_e00743,training-e,True,D1,34.615188,False,False,clean,,False,False
D1_training-e_e00744,training-e,True,D1,23.65067,False,False,clean,,False,False
D1_training-e_e00745,training-e,True,D1,24.022265,False,False,clean,,False,False
D1_training-e_e00746,training-e,True,D1,20.193934,False,False,clean,,False,False
D1_training-e_e00747,training-e,True,D1,39.069064,False,False,clean,,False,False
D1_training-e_e00748,training-e,True,D1,26.421686,False,False,clean,,False,False
D1_training-e_e00749,training-e,True,D1,33.905694,False,False,clean,,False,False
D1_training-e_e00750,training-e,True,D1,25.112884,False,False,clean,,False,False
D1_training-e_e00751,training-e,True,D1,25.312821,False,False,clean,,False,False
D1_training-e_e00752,training-e,True,D1,54.136171,False,False,clean,,False,False
D1_training-e_e00753,training-e,True,D1,36.761241,False,False,clean,,False,False
D1_training-e_e00754,training-e,False,D1,37.328484,False,False,clean,,False,True
D1_training-e_e00755,training-e,True,D1,24.517968,False,False,clean,,False,False
D1_training-e_e00756,training-e,True,D1,39.388596,False,False,clean,,False,False
D1_training-e_e00757,training-e,True,D1,23.349855,False,False,clean,,False,False
D1_training-e_e00758,training-e,True,D1,31.194228,False,False,clean,,False,False
D1_training-e_e00759,training-e,False,D1,4.172502,True,True,noisy,low_snr;baseline_drift,True,True
D1_training-e_e00760,training-e,True,D1,30.828954,False,False,clean,,False,False
D1_training-e_e00761,training-e,True,D1,35.262438,False,False,clean,,False,False
D1_training-e_e00762,training-e,True,D1,32.127838,False,False,clean,,False,False
D1_training-e_e00763,training-e,True,D1,45.538828,False,False,clean,,False,False
D1_training-e_e00764,training-e,True,D1,35.14006,False,False,clean,,False,False
D1_training-e_e00765,training-e,True,D1,28.105902,False,False,clean,,False,False
D1_training-e_e00766,training-e,True,D1,27.881404,False,False,clean,,False,False
D1_training-e_e00767,training-e,True,D1,22.995034,False,False,clean,,False,False
D1_training-e_e00768,training-e,True,D1,39.900242,False,False,clean,,False,False
D1_training-e_e00769,training-e,True,D1,29.071569,False,False,clean,,False,False
D1_training-e_e00770,training-e,True,D1,31.097656,False,False,clean,,False,False
D1_training-e_e00771,training-e,True,D1,37.144704,False,False,clean,,False,False
D1_training-e_e00772,training-e,True,D1,37.458654,False,False,clean,,False,False
D1_training-e_e00773,training-e,True,D1,35.225029,False,False,clean,,False,False
D1_training-e_e00774,training-e,True,D1,22.993596,False,False,clean,,False,False
D1_training-e_e00775,training-e,True,D1,28.344642,False,False,clean,,False,False
D1_training-e_e00776,training-e,False,D1,27.85848,True,True,noisy,baseline_drift,True,True
D1_training-e_e00777,training-e,False,D1,28.192838,True,True,noisy,baseline_drift,True,True
D1_training-e_e00778,training-e,True,D1,32.996075,False,False,clean,,False,False
D1_training-e_e00779,training-e,True,D1,24.400475,False,False,clean,,False,False
D1_training-e_e00780,training-e,True,D1,28.155207,False,False,clean,,False,False
D1_training-e_e00781,training-e,True,D1,44.283342,False,False,clean,,False,False
D1_training-e_e00782,training-e,True,D1,32.315977,False,False,clean,,False,False
D1_training-e_e00783,training-e,True,D1,37.941645,False,False,clean,,False,False
D1_training-e_e00784,training-e,True,D1,28.407241,False,False,clean,,False,False
D1_training-e_e00785,training-e,True,D1,28.837243,False,False,clean,,False,False
D1_training-e_e00786,training-e,True,D1,27.358199,False,False,clean,,False,False
D1_training-e_e00787,training-e,True,D1,32.450699,False,False,clean,,False,False
D1_training-e_e00788,training-e,True,D1,45.704844,False,False,clean,,False,False
D1_training-e_e00789,training-e,True,D1,40.077856,False,False,clean,,False,False
D1_training-e_e00790,training-e,True,D1,31.061795,False,False,clean,,False,False
D1_training-e_e00791,training-e,True,D1,27.480969,False,False,clean,,False,False
D1_training-e_e00792,training-e,True,D1,24.794498,False,False,clean,,False,False
D1_training-e_e00793,training-e,True,D1,26.080151,False,False,clean,,False,False
D1_training-e_e00794,training-e,True,D1,31.49408,False,False,clean,,False,False
D1_training-e_e00795,training-e,True,D1,23.528877,False,False,clean,,False,False
D1_training-e_e00796,training-e,False,D1,41.92201,True,True,noisy,baseline_drift,True,True
D1_training-e_e00797,training-e,True,D1,26.933728,False,False,clean,,False,False
D1_training-e_e00798,training-e,True,D1,37.893725,False,False,clean,,False,False
D1_training-e_e00799,training-e,True,D1,25.990678,False,False,clean,,False,False
D1_training-e_e00800,training-e,True,D1,45.494592,False,False,clean,,False,False
D1_training-e_e00801,training-e,True,D1,29.673016,False,False,clean,,False,False
D1_training-e_e00802,training-e,True,D1,34.914054,False,False,clean,,False,False
D1_training-e_e00803,training-e,True,D1,36.181312,False,False,clean,,False,False
D1_training-e_e00804,training-e,True,D1,41.261392,False,False,clean,,False,False
D1_training-e_e00805,training-e,False,D1,1.398628,True,True,noisy,low_snr;baseline_drift,True,True
D1_training-e_e00806,training-e,True,D1,25.260773,False,False,clean,,False,False
D1_training-e_e00807,training-e,False,D1,7.292849,True,True,noisy,baseline_drift,True,True
D1_training-e_e00808,training-e,True,D1,30.943494,False,False,clean,,False,False
D1_training-e_e00809,training-e,True,D1,37.335294,False,False,clean,,False,False
D1_training-e_e00810,training-e,True,D1,34.178575,False,False,clean,,False,False
D1_training-e_e00811,training-e,True,D1,28.047565,False,False,clean,,False,False
D1_training-e_e00812,training-e,False,D1,23.031508,False,False,clean,,False,True
D1_training-e_e00813,training-e,True,D1,29.62599,False,False,clean,,False,False
D1_training-e_e00814,training-e,True,D1,23.036266,False,False,clean,,False,False
D1_training-e_e00815,training-e,True,D1,30.693478,False,False,clean,,False,False
D1_training-e_e00816,training-e,True,D1,35.547978,False,False,clean,,False,False
D1_training-e_e00817,training-e,True,D1,32.837834,False,False,clean,,False,False
D1_training-e_e00818,training-e,True,D1,27.399585,False,False,clean,,False,False
D1_training-e_e00819,training-e,True,D1,24.249861,False,False,clean,,False,False
D1_training-e_e00820,training-e,True,D1,36.670722,False,False,clean,,False,False
D1_training-e_e00821,training-e,True,D1,27.308312,False,False,clean,,False,False
D1_training-e_e00822,training-e,True,D1,39.134133,False,False,clean,,False,False
D1_training-e_e00823,training-e,False,D1,42.59094,True,True,noisy,baseline_drift,True,True
D1_training-e_e00824,training-e,True,D1,24.888404,False,False,clean,,False,False
D1_training-e_e00825,training-e,True,D1,23.516161,False,False,clean,,False,False
D1_training-e_e00826,training-e,True,D1,20.606504,False,False,clean,,False,False
D1_training-e_e00827,training-e,True,D1,34.225706,False,False,clean,,False,False
D1_training-e_e00828,training-e,True,D1,34.01493,False,False,clean,,False,False
D1_training-e_e00829,training-e,True,D1,34.424265,False,False,clean,,False,False
D1_training-e_e00830,training-e,True,D1,37.13887,False,False,clean,,False,False
D1_training-e_e00831,training-e,False,D1,41.440043,True,True,noisy,baseline_drift,True,True
D1_training-e_e00832,training-e,True,D1,31.741888,False,False,clean,,False,False
D1_training-e_e00833,training-e,False,D1,43.558206,True,True,noisy,baseline_drift,True,True
D1_training-e_e00834,training-e,True,D1,31.998258,False,False,clean,,False,False
D1_training-e_e00835,training-e,True,D1,33.509291,False,False,clean,,False,False
D1_training-e_e00836,training-e,True,D1,17.275548,False,False,clean,,False,False
D1_training-e_e00837,training-e,True,D1,19.338732,False,False,clean,,False,False
D1_training-e_e00838,training-e,True,D1,33.572049,False,False,clean,,False,False
D1_training-e_e00839,training-e,True,D1,28.968157,False,False,clean,,False,False
D1_training-e_e00840,training-e,True,D1,32.27193,False,False,clean,,False,False
D1_training-e_e00841,training-e,True,D1,36.663907,False,False,clean,,False,False
D1_training-e_e00842,training-e,True,D1,32.339019,False,False,clean,,False,False
D1_training-e_e00843,training-e,True,D1,27.689087,False,False,clean,,False,False
D1_training-e_e00844,training-e,False,D1,42.551526,True,True,noisy,baseline_drift,True,True
D1_training-e_e00845,training-e,True,D1,28.621029,False,False,clean,,False,False
D1_training-e_e00846,training-e,True,D1,17.392599,False,False,clean,,False,False
D1_training-e_e00847,training-e,True,D1,34.913591,False,False,clean,,False,False
D1_training-e_e00848,training-e,True,D1,25.307983,False,False,clean,,False,False
D1_training-e_e00849,training-e,False,D1,24.18998,False,False,clean,,False,True
D1_training-e_e00850,training-e,True,D1,26.069335,False,False,clean,,False,False
D1_training-e_e00851,training-e,False,D1,42.35551,True,True,noisy,baseline_drift,True,True
D1_training-e_e00852,training-e,True,D1,34.202299,False,False,clean,,False,False
D1_training-e_e00853,training-e,True,D1,39.519477,False,False,clean,,False,False
D1_training-e_e00854,training-e,True,D1,36.403852,False,False,clean,,False,False
D1_training-e_e00855,training-e,True,D1,36.203418,False,False,clean,,False,False
D1_training-e_e00856,training-e,True,D1,29.028016,False,False,clean,,False,False
D1_training-e_e00857,training-e,True,D1,44.143127,False,False,clean,,False,False
D1_training-e_e00858,training-e,True,D1,36.836232,False,False,clean,,False,False
D1_training-e_e00859,training-e,True,D1,26.198267,False,False,clean,,False,False
D1_training-e_e00860,training-e,True,D1,29.849637,False,False,clean,,False,False
D1_training-e_e00861,training-e,True,D1,31.835978,False,False,clean,,False,False
D1_training-e_e00862,training-e,True,D1,40.355667,False,False,clean,,False,False
D1_training-e_e00863,training-e,True,D1,46.160881,False,False,clean,,False,False
D1_training-e_e00864,training-e,True,D1,25.50249,False,False,clean,,False,False
D1_training-e_e00865,training-e,True,D1,40.273634,False,False,clean,,False,False
D1_training-e_e00866,training-e,True,D1,36.413382,False,False,clean,,False,False
D1_training-e_e00867,training-e,True,D1,20.360328,False,False,clean,,False,False
D1_training-e_e00868,training-e,True,D1,34.820218,False,False,clean,,False,False
D1_training-e_e00869,training-e,True,D1,21.461668,False,False,clean,,False,False
D1_training-e_e00870,training-e,True,D1,42.626979,False,False,clean,,False,False
D1_training-e_e00871,training-e,True,D1,34.802748,False,False,clean,,False,False
D1_training-e_e00872,training-e,True,D1,27.21268,False,False,clean,,False,False
D1_training-e_e00873,training-e,True,D1,41.574292,False,True,low_quality_other,clipped,True,False
D1_training-e_e00874,training-e,True,D1,29.206276,False,False,clean,,False,False
D1_training-e_e00875,training-e,True,D1,30.189646,False,False,clean,,False,False
D1_training-e_e00876,training-e,True,D1,35.213313,False,False,clean,,False,False
D1_training-e_e00877,training-e,True,D1,29.192693,False,False,clean,,False,False
D1_training-e_e00878,training-e,True,D1,29.024342,False,False,clean,,False,False
D1_training-e_e00879,training-e,True,D1,25.454456,False,False,clean,,False,False
D1_training-e_e00880,training-e,True,D1,26.558045,False,False,clean,,False,False
D1_training-e_e00881,training-e,False,D1,28.642879,False,False,clean,,False,True
D1_training-e_e00882,training-e,True,D1,32.091276,False,False,clean,,False,False
D1_training-e_e00883,training-e,True,D1,31.750498,False,False,clean,,False,False
D1_training-e_e00884,training-e,True,D1,33.418519,False,False,clean,,False,False
D1_training-e_e00885,training-e,True,D1,33.122618,False,False,clean,,False,False
D1_training-e_e00886,training-e,True,D1,41.130759,False,False,clean,,False,False
D1_training-e_e00887,training-e,True,D1,25.537435,False,False,clean,,False,False
D1_training-e_e00888,training-e,True,D1,24.304258,False,False,clean,,False,False
D1_training-e_e00889,training-e,True,D1,30.779057,False,False,clean,,False,False
D1_training-e_e00890,training-e,False,D1,42.975457,True,True,noisy,baseline_drift,True,True
D1_training-e_e00891,training-e,True,D1,31.287426,False,False,clean,,False,False
D1_training-e_e00892,training-e,True,D1,21.218434,False,False,clean,,False,False
D1_training-e_e00893,training-e,True,D1,26.441764,False,False,clean,,False,False
D1_training-e_e00894,training-e,True,D1,33.347435,False,False,clean,,False,False
D1_training-e_e00895,training-e,True,D1,32.552248,False,False,clean,,False,False
D1_training-e_e00896,training-e,True,D1,24.879773,False,False,clean,,False,False
D1_training-e_e00897,training-e,True,D1,30.422009,False,False,clean,,False,False
D1_training-e_e00898,training-e,True,D1,34.521388,False,False,clean,,False,False
D1_training-e_e00899,training-e,True,D1,26.862298,False,False,clean,,False,False
D1_training-e_e00900,training-e,True,D1,32.051741,False,False,clean,,False,False
D1_training-e_e00901,training-e,False,D1,34.608691,False,False,clean,,False,True
D1_training-e_e00902,training-e,True,D1,36.620765,False,False,clean,,False,False
D1_training-e_e00903,training-e,True,D1,24.004125,False,False,clean,,False,False
D1_training-e_e00904,training-e,True,D1,29.492661,False,False,clean,,False,False
D1_training-e_e00905,training-e,True,D1,29.161157,False,False,clean,,False,False
D1_training-e_e00906,training-e,True,D1,20.528417,False,False,clean,,False,False
D1_training-e_e00907,training-e,True,D1,34.72848,False,False,clean,,False,False
D1_training-e_e00908,training-e,True,D1,16.942385,False,False,clean,,False,False
D1_training-e_e00909,training-e,True,D1,28.049519,False,False,clean,,False,False
D1_training-e_e00910,training-e,True,D1,34.873516,False,False,clean,,False,False
D1_training-e_e00911,training-e,True,D1,31.621466,False,False,clean,,False,False
D1_training-e_e00912,training-e,True,D1,24.621076,False,False,clean,,False,False
D1_training-e_e00913,training-e,True,D1,33.281422,False,False,clean,,False,False
D1_training-e_e00914,training-e,True,D1,36.20757,False,False,clean,,False,False
D1_training-e_e00915,training-e,True,D1,35.048273,False,False,clean,,False,False
D1_training-e_e00916,training-e,True,D1,32.328576,False,False,clean,,False,False
D1_training-e_e00917,training-e,True,D1,29.082459,False,False,clean,,False,False
D1_training-e_e00918,training-e,False,D1,45.546706,True,True,noisy,baseline_drift,True,True
D1_training-e_e00919,training-e,True,D1,48.513402,False,False,clean,,False,False
D1_training-e_e00920,training-e,True,D1,24.272398,False,False,clean,,False,False
D1_training-e_e00921,training-e,False,D1,26.51404,False,False,clean,,False,True
D1_training-e_e00922,training-e,True,D1,28.094663,False,False,clean,,False,False
D1_training-e_e00923,training-e,True,D1,27.582396,False,False,clean,,False,False
D1_training-e_e00924,training-e,False,D1,17.05205,False,False,clean,,False,True
D1_training-e_e00925,training-e,True,D1,29.712787,False,False,clean,,False,False
D1_training-e_e00926,training-e,True,D1,28.875764,False,False,clean,,False,False
D1_training-e_e00927,training-e,True,D1,27.505056,False,False,clean,,False,False
D1_training-e_e00928,training-e,True,D1,36.265567,False,False,clean,,False,False
D1_training-e_e00929,training-e,True,D1,36.942434,False,False,clean,,False,False
D1_training-e_e00930,training-e,True,D1,20.265435,False,False,clean,,False,False
D1_training-e_e00931,training-e,True,D1,33.221403,False,False,clean,,False,False
D1_training-e_e00932,training-e,True,D1,31.538417,False,False,clean,,False,False
D1_training-e_e00933,training-e,True,D1,33.393717,False,False,clean,,False,False
D1_training-e_e00934,training-e,True,D1,33.0632,False,False,clean,,False,False
D1_training-e_e00935,training-e,False,D1,26.206173,False,False,clean,,False,True
D1_training-e_e00936,training-e,True,D1,28.314046,False,False,clean,,False,False
D1_training-e_e00937,training-e,True,D1,52.470242,False,False,clean,,False,False
D1_training-e_e00938,training-e,True,D1,19.039673,False,False,clean,,False,False
D1_training-e_e00939,training-e,True,D1,30.560551,False,False,clean,,False,False
D1_training-e_e00940,training-e,True,D1,38.487327,False,False,clean,,False,False
D1_training-e_e00941,training-e,True,D1,38.490757,False,False,clean,,False,False
D1_training-e_e00942,training-e,True,D1,20.359415,False,False,clean,,False,False
D1_training-e_e00943,training-e,True,D1,22.519075,False,False,clean,,False,False
D1_training-e_e00944,training-e,True,D1,37.938789,False,False,clean,,False,False
D1_training-e_e00945,training-e,True,D1,33.541424,False,False,clean,,False,False
D1_training-e_e00946,training-e,True,D1,34.860825,False,False,clean,,False,False
D1_training-e_e00947,training-e,True,D1,24.923392,False,False,clean,,False,False
D1_training-e_e00948,training-e,False,D1,0.753483,True,True,noisy,low_snr,True,True
D1_training-e_e00949,training-e,True,D1,24.818342,False,False,clean,,False,False
D1_training-e_e00950,training-e,True,D1,27.395275,False,False,clean,,False,False
D1_training-e_e00951,training-e,True,D1,28.048187,False,False,clean,,False,False
D1_training-e_e00952,training-e,False,D1,26.079939,True,True,noisy,baseline_drift,True,True
D1_training-e_e00953,training-e,True,D1,20.560011,False,False,clean,,False,False
D1_training-e_e00954,training-e,True,D1,40.671067,False,True,low_quality_other,clipped,True,False
D1_training-e_e00955,training-e,True,D1,15.067567,False,False,clean,,False,False
D1_training-e_e00956,training-e,True,D1,20.993589,False,False,clean,,False,False
D1_training-e_e00957,training-e,True,D1,37.164242,False,False,clean,,False,False
D1_training-e_e00958,training-e,True,D1,33.714278,False,False,clean,,False,False
D1_training-e_e00959,training-e,True,D1,35.797685,False,False,clean,,False,False
D1_training-e_e00960,training-e,True,D1,17.893748,False,False,clean,,False,False
D1_training-e_e00961,training-e,True,D1,28.955966,False,False,clean,,False,False
D1_training-e_e00962,training-e,True,D1,31.921402,False,False,clean,,False,False
D1_training-e_e00963,training-e,False,D1,35.195038,False,False,clean,,False,True
D1_training-e_e00964,training-e,True,D1,28.603483,False,False,clean,,False,False
D1_training-e_e00965,training-e,True,D1,34.832415,False,False,clean,,False,False
D1_training-e_e00966,training-e,True,D1,31.457976,False,False,clean,,False,False
D1_training-e_e00967,training-e,True,D1,27.466804,False,False,clean,,False,False
D1_training-e_e00968,training-e,True,D1,28.065332,False,False,clean,,False,False
D1_training-e_e00969,training-e,False,D1,28.018244,True,True,noisy,baseline_drift,True,True
D1_training-e_e00970,training-e,True,D1,30.860663,False,False,clean,,False,False
D1_training-e_e00971,training-e,True,D1,20.830528,False,False,clean,,False,False
D1_training-e_e00972,training-e,True,D1,25.6287,False,False,clean,,False,False
D1_training-e_e00973,training-e,True,D1,27.098602,False,False,clean,,False,False
D1_training-e_e00974,training-e,True,D1,27.026246,False,False,clean,,False,False
D1_training-e_e00975,training-e,True,D1,30.046411,False,False,clean,,False,False
D1_training-e_e00976,training-e,True,D1,32.81153,False,False,clean,,False,False
D1_training-e_e00977,training-e,True,D1,32.233529,False,False,clean,,False,False
D1_training-e_e00978,training-e,True,D1,26.208713,False,False,clean,,False,False
