manifest,entry,file_type,status,detail
SHA256SUMS,training_data/50680_PV.wav,.wav,ok,
SHA256SUMS,training_data/50680_TV.hea,.hea,ok,
SHA256SUMS,training_data/50680_TV.tsv,.tsv,ok,
SHA256SUMS,training_data/50680_TV.wav,.wav,ok,
SHA256SUMS,training_data/50685.txt,.txt,checksum_mismatch,"expected 70b6ab440110e983..., got 5796032a88ceef64..."
SHA256SUMS,training_data/50685_AV.hea,.hea,ok,
SHA256SUMS,training_data/50685_AV.tsv,.tsv,ok,
SHA256SUMS,training_data/50685_AV.wav,.wav,ok,
SHA256SUMS,training_data/50685_MV.hea,.hea,ok,
SHA256SUMS,training_data/50685_MV.tsv,.tsv,ok,
SHA256SUMS,training_data/50685_MV.wav,.wav,ok,
SHA256SUMS,training_data/50685_TV.hea,.hea,ok,
SHA256SUMS,training_data/50685_TV.tsv,.tsv,ok,
SHA256SUMS,training_data/50685_TV.wav,.wav,ok,
SHA256SUMS,training_data/50687.txt,.txt,checksum_mismatch,"expected 119a3460fc7fd8d8..., got 8b367c8dbc81873e..."
SHA256SUMS,training_data/50687_AV.hea,.hea,ok,
SHA256SUMS,training_data/50687_AV.tsv,.tsv,ok,
SHA256SUMS,training_data/50687_AV.wav,.wav,ok,
SHA256SUMS,training_data/50687_MV.hea,.hea,ok,
SHA256SUMS,training_data/50687_MV.tsv,.tsv,ok,
SHA256SUMS,training_data/50687_MV.wav,.wav,ok,
SHA256SUMS,training_data/50687_PV.hea,.hea,ok,
SHA256SUMS,training_data/50687_PV.tsv,.tsv,ok,
SHA256SUMS,training_data/50687_PV.wav,.wav,ok,
SHA256SUMS,training_data/50687_TV.hea,.hea,ok,
SHA256SUMS,training_data/50687_TV.tsv,.tsv,ok,
SHA256SUMS,training_data/50687_TV.wav,.wav,ok,
SHA256SUMS,training_data/50688.txt,.txt,checksum_mismatch,"expected 9cc35e9aed152c59..., got 0d4166a447835426..."
SHA256SUMS,training_data/50688_AV.hea,.hea,ok,
SHA256SUMS,training_data/50688_AV.tsv,.tsv,ok,
SHA256SUMS,training_data/50688_AV.wav,.wav,ok,
SHA256SUMS,training_data/50688_MV.hea,.hea,ok,
SHA256SUMS,training_data/50688_MV.tsv,.tsv,ok,
SHA256SUMS,training_data/50688_MV.wav,.wav,ok,
SHA256SUMS,training_data/50688_PV.hea,.hea,ok,
SHA256SUMS,training_data/50688_PV.tsv,.tsv,ok,
SHA256SUMS,training_data/50688_PV.wav,.wav,ok,
SHA256SUMS,training_data/50688_TV.hea,.hea,ok,
SHA256SUMS,training_data/50688_TV.tsv,.tsv,ok,
SHA256SUMS,training_data/50688_TV.wav,.wav,ok,
SHA256SUMS,training_data/50689.txt,.txt,checksum_mismatch,"expected 5d4f21f8cd2650f3..., got 64f3dbdb16ee38e4..."
SHA256SUMS,training_data/50689_AV.hea,.hea,ok,
SHA256SUMS,training_data/50689_AV.tsv,.tsv,ok,
SHA256SUMS,training_data/50689_AV.wav,.wav,ok,
SHA256SUMS,training_data/50689_MV.hea,.hea,ok,
SHA256SUMS,training_data/50689_MV.tsv,.tsv,ok,
SHA256SUMS,training_data/50689_MV.wav,.wav,ok,
SHA256SUMS,training_data/50689_PV.hea,.hea,ok,
SHA256SUMS,training_data/50689_PV.tsv,.tsv,ok,
SHA256SUMS,training_data/50689_PV.wav,.wav,ok,
SHA256SUMS,training_data/50689_TV.hea,.hea,ok,
SHA256SUMS,training_data/50689_TV.tsv,.tsv,ok,
SHA256SUMS,training_data/50689_TV.wav,.wav,ok,
SHA256SUMS,training_data/50690.txt,.txt,checksum_mismatch,"expected f7aa099bc0e8c6fb..., got f12a3421930b00b7..."
SHA256SUMS,training_data/50690_AV.hea,.hea,ok,
SHA256SUMS,training_data/50690_AV.tsv,.tsv,ok,
SHA256SUMS,training_data/50690_AV.wav,.wav,ok,
SHA256SUMS,training_data/50690_MV_1.hea,.hea,ok,
SHA256SUMS,training_data/50690_MV_1.tsv,.tsv,ok,
SHA256SUMS,training_data/50690_MV_1.wav,.wav,ok,
SHA256SUMS,training_data/50690_MV_2.hea,.hea,ok,
SHA256SUMS,training_data/50690_MV_2.tsv,.tsv,ok,
SHA256SUMS,training_data/50690_MV_2.wav,.wav,ok,
SHA256SUMS,training_data/50690_PV.hea,.hea,ok,
SHA256SUMS,training_data/50690_PV.tsv,.tsv,ok,
SHA256SUMS,training_data/50690_PV.wav,.wav,ok,
SHA256SUMS,training_data/50690_TV.hea,.hea,ok,
SHA256SUMS,training_data/50690_TV.tsv,.tsv,ok,
SHA256SUMS,training_data/50690_TV.wav,.wav,ok,
SHA256SUMS,training_data/50691.txt,.txt,checksum_mismatch,"expected ec2dbf77f19ba9ea..., got 85fb0a9da611148e..."
SHA256SUMS,training_data/50691_AV.hea,.hea,ok,
SHA256SUMS,training_data/50691_AV.tsv,.tsv,ok,
SHA256SUMS,training_data/50691_AV.wav,.wav,ok,
SHA256SUMS,training_data/50691_MV.hea,.hea,ok,
SHA256SUMS,training_data/50691_MV.tsv,.tsv,ok,
SHA256SUMS,training_data/50691_MV.wav,.wav,ok,
SHA256SUMS,training_data/50691_PV.hea,.hea,ok,
SHA256SUMS,training_data/50691_PV.tsv,.tsv,ok,
SHA256SUMS,training_data/50691_PV.wav,.wav,ok,
SHA256SUMS,training_data/50691_TV.hea,.hea,ok,
SHA256SUMS,training_data/50691_TV.tsv,.tsv,ok,
SHA256SUMS,training_data/50691_TV.wav,.wav,ok,
SHA256SUMS,training_data/50693.txt,.txt,checksum_mismatch,"expected 6897a08313854253..., got 17a8cf88f696beff..."
SHA256SUMS,training_data/50693_AV.hea,.hea,ok,
SHA256SUMS,training_data/50693_AV.tsv,.tsv,ok,
SHA256SUMS,training_data/50693_AV.wav,.wav,ok,
SHA256SUMS,training_data/50693_MV.hea,.hea,ok,
SHA256SUMS,training_data/50693_MV.tsv,.tsv,ok,
SHA256SUMS,training_data/50693_MV.wav,.wav,ok,
SHA256SUMS,training_data/50693_PV.hea,.hea,ok,
SHA256SUMS,training_data/50693_PV.tsv,.tsv,ok,
SHA256SUMS,training_data/50693_PV.wav,.wav,ok,
SHA256SUMS,training_data/50693_TV.hea,.hea,ok,
SHA256SUMS,training_data/50693_TV.tsv,.tsv,ok,
SHA256SUMS,training_data/50693_TV.wav,.wav,ok,
SHA256SUMS,training_data/50699.txt,.txt,checksum_mismatch,"expected 0b5c037085e77d90..., got d0df0285a9aa79ec..."
SHA256SUMS,training_data/50699_AV.hea,.hea,ok,
SHA256SUMS,training_data/50699_AV.tsv,.tsv,ok,
SHA256SUMS,training_data/50699_AV.wav,.wav,ok,
SHA256SUMS,training_data/50699_MV.hea,.hea,ok,
SHA256SUMS,training_data/50699_MV.tsv,.tsv,ok,
SHA256SUMS,training_data/50699_MV.wav,.wav,ok,
SHA256SUMS,training_data/50699_PV.hea,.hea,ok,
SHA256SUMS,training_data/50699_PV.tsv,.tsv,ok,
SHA256SUMS,training_data/50699_PV.wav,.wav,ok,
SHA256SUMS,training_data/50699_TV.hea,.hea,ok,
SHA256SUMS,training_data/50699_TV.tsv,.tsv,ok,
SHA256SUMS,training_data/50699_TV.wav,.wav,ok,
SHA256SUMS,training_data/50704.txt,.txt,checksum_mismatch,"expected bd38e2f08246534d..., got da5ab9c134097c86..."
SHA256SUMS,training_data/50704_AV.hea,.hea,ok,
SHA256SUMS,training_data/50704_AV.tsv,.tsv,ok,
SHA256SUMS,training_data/50704_AV.wav,.wav,ok,
SHA256SUMS,training_data/50704_MV.hea,.hea,ok,
SHA256SUMS,training_data/50704_MV.tsv,.tsv,ok,
SHA256SUMS,training_data/50704_MV.wav,.wav,ok,
SHA256SUMS,training_data/50707.txt,.txt,checksum_mismatch,"expected 3f78557e0fb310b4..., got e7f3f98ec7550dd8..."
SHA256SUMS,training_data/50707_AV.hea,.hea,ok,
SHA256SUMS,training_data/50707_AV.tsv,.tsv,ok,
SHA256SUMS,training_data/50707_AV.wav,.wav,ok,
SHA256SUMS,training_data/50707_MV.hea,.hea,ok,
SHA256SUMS,training_data/50707_MV.tsv,.tsv,ok,
SHA256SUMS,training_data/50707_MV.wav,.wav,ok,
SHA256SUMS,training_data/50707_TV.hea,.hea,ok,
SHA256SUMS,training_data/50707_TV.tsv,.tsv,ok,
SHA256SUMS,training_data/50707_TV.wav,.wav,ok,
SHA256SUMS,training_data/50708.txt,.txt,checksum_mismatch,"expected caca18ef58b0ef0b..., got 1333f43846718145..."
SHA256SUMS,training_data/50708_AV.hea,.hea,ok,
SHA256SUMS,training_data/50708_AV.tsv,.tsv,ok,
SHA256SUMS,training_data/50708_AV.wav,.wav,ok,
SHA256SUMS,training_data/50708_MV.hea,.hea,ok,
SHA256SUMS,training_data/50708_MV.tsv,.tsv,ok,
SHA256SUMS,training_data/50708_MV.wav,.wav,ok,
SHA256SUMS,training_data/50708_PV.hea,.hea,ok,
SHA256SUMS,training_data/50708_PV.tsv,.tsv,ok,
SHA256SUMS,training_data/50708_PV.wav,.wav,ok,
SHA256SUMS,training_data/50708_TV.hea,.hea,ok,
SHA256SUMS,training_data/50708_TV.tsv,.tsv,ok,
SHA256SUMS,training_data/50708_TV.wav,.wav,ok,
SHA256SUMS,training_data/50713.txt,.txt,checksum_mismatch,"expected 0a5ebacb890520c5..., got 1dafec3c197156ec..."
SHA256SUMS,training_data/50713_AV.hea,.hea,ok,
SHA256SUMS,training_data/50713_AV.tsv,.tsv,ok,
SHA256SUMS,training_data/50713_AV.wav,.wav,ok,
SHA256SUMS,training_data/50713_MV.hea,.hea,ok,
SHA256SUMS,training_data/50713_MV.tsv,.tsv,ok,
SHA256SUMS,training_data/50713_MV.wav,.wav,ok,
SHA256SUMS,training_data/50713_PV.hea,.hea,ok,
SHA256SUMS,training_data/50713_PV.tsv,.tsv,ok,
SHA256SUMS,training_data/50713_PV.wav,.wav,ok,
SHA256SUMS,training_data/50713_TV.hea,.hea,ok,
SHA256SUMS,training_data/50713_TV.tsv,.tsv,ok,
SHA256SUMS,training_data/50713_TV.wav,.wav,ok,
SHA256SUMS,training_data/50715.txt,.txt,checksum_mismatch,"expected 8c4dcc4b79481420..., got 7d8acb8193745423..."
SHA256SUMS,training_data/50715_AV.hea,.hea,ok,
SHA256SUMS,training_data/50715_AV.tsv,.tsv,ok,
SHA256SUMS,training_data/50715_AV.wav,.wav,ok,
SHA256SUMS,training_data/50715_MV.hea,.hea,ok,
SHA256SUMS,training_data/50715_MV.tsv,.tsv,ok,
SHA256SUMS,training_data/50715_MV.wav,.wav,ok,
SHA256SUMS,training_data/50715_PV.hea,.hea,ok,
SHA256SUMS,training_data/50715_PV.tsv,.tsv,ok,
SHA256SUMS,training_data/50715_PV.wav,.wav,ok,
SHA256SUMS,training_data/50715_TV.hea,.hea,ok,
SHA256SUMS,training_data/50715_TV.tsv,.tsv,ok,
SHA256SUMS,training_data/50715_TV.wav,.wav,ok,
SHA256SUMS,training_data/50720.txt,.txt,checksum_mismatch,"expected 4e8c124e0b8d3518..., got d387a33913fcd032..."
SHA256SUMS,training_data/50720_AV.hea,.hea,ok,
SHA256SUMS,training_data/50720_AV.tsv,.tsv,ok,
SHA256SUMS,training_data/50720_AV.wav,.wav,ok,
SHA256SUMS,training_data/50720_MV.hea,.hea,ok,
SHA256SUMS,training_data/50720_MV.tsv,.tsv,ok,
SHA256SUMS,training_data/50720_MV.wav,.wav,ok,
SHA256SUMS,training_data/50721.txt,.txt,checksum_mismatch,"expected 3cf03f13c03739e1..., got d52aa25eeceee01f..."
SHA256SUMS,training_data/50721_AV.hea,.hea,ok,
SHA256SUMS,training_data/50721_AV.tsv,.tsv,ok,
SHA256SUMS,training_data/50721_AV.wav,.wav,ok,
SHA256SUMS,training_data/50721_MV.hea,.hea,ok,
SHA256SUMS,training_data/50721_MV.tsv,.tsv,ok,
SHA256SUMS,training_data/50721_MV.wav,.wav,ok,
SHA256SUMS,training_data/50721_PV.hea,.hea,ok,
SHA256SUMS,training_data/50721_PV.tsv,.tsv,ok,
SHA256SUMS,training_data/50721_PV.wav,.wav,ok,
SHA256SUMS,training_data/50721_TV.hea,.hea,ok,
SHA256SUMS,training_data/50721_TV.tsv,.tsv,ok,
SHA256SUMS,training_data/50721_TV.wav,.wav,ok,
SHA256SUMS,training_data/50722.txt,.txt,checksum_mismatch,"expected ea7c5d6496a457f5..., got 70615a570ce228fc..."
SHA256SUMS,training_data/50722_MV.hea,.hea,ok,
SHA256SUMS,training_data/50722_MV.tsv,.tsv,ok,
SHA256SUMS,training_data/50722_MV.wav,.wav,ok,
SHA256SUMS,training_data/50722_PV.hea,.hea,ok,
SHA256SUMS,training_data/50722_PV.tsv,.tsv,ok,
SHA256SUMS,training_data/50722_PV.wav,.wav,ok,
SHA256SUMS,training_data/50722_TV.hea,.hea,ok,
SHA256SUMS,training_data/50722_TV.tsv,.tsv,ok,
SHA256SUMS,training_data/50722_TV.wav,.wav,ok,
SHA256SUMS,training_data/50723.txt,.txt,checksum_mismatch,"expected e0f8f1e811a8d586..., got bbe26a31efe06960..."
SHA256SUMS,training_data/50723_AV.hea,.hea,ok,
SHA256SUMS,training_data/50723_AV.tsv,.tsv,ok,
SHA256SUMS,training_data/50723_AV.wav,.wav,ok,
SHA256SUMS,training_data/50723_MV.hea,.hea,ok,
SHA256SUMS,training_data/50723_MV.tsv,.tsv,ok,
SHA256SUMS,training_data/50723_MV.wav,.wav,ok,
SHA256SUMS,training_data/50723_PV.hea,.hea,ok,
SHA256SUMS,training_data/50723_PV.tsv,.tsv,ok,
SHA256SUMS,training_data/50723_PV.wav,.wav,ok,
SHA256SUMS,training_data/50723_TV.hea,.hea,ok,
SHA256SUMS,training_data/50723_TV.tsv,.tsv,ok,
SHA256SUMS,training_data/50723_TV.wav,.wav,ok,
SHA256SUMS,training_data/50725.txt,.txt,checksum_mismatch,"expected 455c04deb18c0a0a..., got 7917366718f98dcb..."
SHA256SUMS,training_data/50725_AV.hea,.hea,ok,
SHA256SUMS,training_data/50725_AV.tsv,.tsv,ok,
SHA256SUMS,training_data/50725_AV.wav,.wav,ok,
SHA256SUMS,training_data/50725_MV.hea,.hea,ok,
SHA256SUMS,training_data/50725_MV.tsv,.tsv,ok,
SHA256SUMS,training_data/50725_MV.wav,.wav,ok,
SHA256SUMS,training_data/50725_PV.hea,.hea,ok,
SHA256SUMS,training_data/50725_PV.tsv,.tsv,ok,
SHA256SUMS,training_data/50725_PV.wav,.wav,ok,
SHA256SUMS,training_data/50725_TV.hea,.hea,ok,
SHA256SUMS,training_data/50725_TV.tsv,.tsv,ok,
SHA256SUMS,training_data/50725_TV.wav,.wav,ok,
SHA256SUMS,training_data/50727.txt,.txt,checksum_mismatch,"expected 46ab38eeceb94451..., got 981164c5233048b2..."
SHA256SUMS,training_data/50727_AV.hea,.hea,ok,
SHA256SUMS,training_data/50727_AV.tsv,.tsv,ok,
SHA256SUMS,training_data/50727_AV.wav,.wav,ok,
SHA256SUMS,training_data/50727_MV.hea,.hea,ok,
SHA256SUMS,training_data/50727_MV.tsv,.tsv,ok,
SHA256SUMS,training_data/50727_MV.wav,.wav,ok,
SHA256SUMS,training_data/50729.txt,.txt,checksum_mismatch,"expected cd062df33d80e264..., got 56d8b025d5ea58e1..."
SHA256SUMS,training_data/50729_AV.hea,.hea,ok,
SHA256SUMS,training_data/50729_AV.tsv,.tsv,ok,
SHA256SUMS,training_data/50729_AV.wav,.wav,ok,
SHA256SUMS,training_data/50729_MV.hea,.hea,ok,
SHA256SUMS,training_data/50729_MV.tsv,.tsv,ok,
SHA256SUMS,training_data/50729_MV.wav,.wav,ok,
SHA256SUMS,training_data/50731.txt,.txt,checksum_mismatch,"expected 9f29cc94a92d33d8..., got 0f46c1632cc60d70..."
SHA256SUMS,training_data/50731_MV.hea,.hea,ok,
SHA256SUMS,training_data/50731_MV.tsv,.tsv,ok,
SHA256SUMS,training_data/50731_MV.wav,.wav,ok,
SHA256SUMS,training_data/50731_PV.hea,.hea,ok,
SHA256SUMS,training_data/50731_PV.tsv,.tsv,ok,
SHA256SUMS,training_data/50731_PV.wav,.wav,ok,
SHA256SUMS,training_data/50731_TV.hea,.hea,ok,
SHA256SUMS,training_data/50731_TV.tsv,.tsv,ok,
SHA256SUMS,training_data/50731_TV.wav,.wav,ok,
SHA256SUMS,training_data/50732.txt,.txt,checksum_mismatch,"expected 585a3b2a62da5b20..., got d3c3ea838305bdfc..."
SHA256SUMS,training_data/50732_AV.hea,.hea,ok,
SHA256SUMS,training_data/50732_AV.tsv,.tsv,ok,
SHA256SUMS,training_data/50732_AV.wav,.wav,ok,
SHA256SUMS,training_data/50732_MV.hea,.hea,ok,
SHA256SUMS,training_data/50732_MV.tsv,.tsv,ok,
SHA256SUMS,training_data/50732_MV.wav,.wav,ok,
SHA256SUMS,training_data/50732_PV.hea,.hea,ok,
SHA256SUMS,training_data/50732_PV.tsv,.tsv,ok,
SHA256SUMS,training_data/50732_PV.wav,.wav,ok,
SHA256SUMS,training_data/50732_TV.hea,.hea,ok,
SHA256SUMS,training_data/50732_TV.tsv,.tsv,ok,
SHA256SUMS,training_data/50732_TV.wav,.wav,ok,
SHA256SUMS,training_data/50734.txt,.txt,checksum_mismatch,"expected 4819f2d651f9ebe6..., got 88c62240e35cedb4..."
SHA256SUMS,training_data/50734_AV.hea,.hea,ok,
SHA256SUMS,training_data/50734_AV.tsv,.tsv,ok,
SHA256SUMS,training_data/50734_AV.wav,.wav,ok,
SHA256SUMS,training_data/50734_MV.hea,.hea,ok,
SHA256SUMS,training_data/50734_MV.tsv,.tsv,ok,
SHA256SUMS,training_data/50734_MV.wav,.wav,ok,
SHA256SUMS,training_data/50734_PV.hea,.hea,ok,
SHA256SUMS,training_data/50734_PV.tsv,.tsv,ok,
SHA256SUMS,training_data/50734_PV.wav,.wav,ok,
SHA256SUMS,training_data/50734_Phc.hea,.hea,ok,
SHA256SUMS,training_data/50734_Phc.tsv,.tsv,ok,
SHA256SUMS,training_data/50734_Phc.wav,.wav,ok,
SHA256SUMS,training_data/50734_TV.hea,.hea,ok,
SHA256SUMS,training_data/50734_TV.tsv,.tsv,ok,
SHA256SUMS,training_data/50734_TV.wav,.wav,ok,
SHA256SUMS,training_data/50735.txt,.txt,checksum_mismatch,"expected 367af707f977f097..., got 8999dcf569698b2b..."
SHA256SUMS,training_data/50735_AV.hea,.hea,ok,
SHA256SUMS,training_data/50735_AV.tsv,.tsv,ok,
SHA256SUMS,training_data/50735_AV.wav,.wav,ok,
SHA256SUMS,training_data/50735_MV.hea,.hea,ok,
SHA256SUMS,training_data/50735_MV.tsv,.tsv,ok,
SHA256SUMS,training_data/50735_MV.wav,.wav,ok,
SHA256SUMS,training_data/50735_PV.hea,.hea,ok,
SHA256SUMS,training_data/50735_PV.tsv,.tsv,ok,
SHA256SUMS,training_data/50735_PV.wav,.wav,ok,
SHA256SUMS,training_data/50735_TV.hea,.hea,ok,
SHA256SUMS,training_data/50735_TV.tsv,.tsv,ok,
SHA256SUMS,training_data/50735_TV.wav,.wav,ok,
SHA256SUMS,training_data/50736.txt,.txt,checksum_mismatch,"expected 9513c726667e8159..., got a5a919f5db6d6ed5..."
SHA256SUMS,training_data/50736_AV.hea,.hea,ok,
SHA256SUMS,training_data/50736_AV.tsv,.tsv,ok,
SHA256SUMS,training_data/50736_AV.wav,.wav,ok,
SHA256SUMS,training_data/50736_PV.hea,.hea,ok,
SHA256SUMS,training_data/50736_PV.tsv,.tsv,ok,
SHA256SUMS,training_data/50736_PV.wav,.wav,ok,
SHA256SUMS,training_data/50736_TV.hea,.hea,ok,
SHA256SUMS,training_data/50736_TV.tsv,.tsv,ok,
SHA256SUMS,training_data/50736_TV.wav,.wav,ok,
SHA256SUMS,training_data/50737.txt,.txt,checksum_mismatch,"expected a8ad66a377a09191..., got f6eb4d17d3c2b4d2..."
SHA256SUMS,training_data/50737_MV.hea,.hea,ok,
SHA256SUMS,training_data/50737_MV.tsv,.tsv,ok,
SHA256SUMS,training_data/50737_MV.wav,.wav,ok,
SHA256SUMS,training_data/50737_PV.hea,.hea,ok,
SHA256SUMS,training_data/50737_PV.tsv,.tsv,ok,
SHA256SUMS,training_data/50737_PV.wav,.wav,ok,
SHA256SUMS,training_data/50737_TV.hea,.hea,ok,
SHA256SUMS,training_data/50737_TV.tsv,.tsv,ok,
SHA256SUMS,training_data/50737_TV.wav,.wav,ok,
SHA256SUMS,training_data/50738.txt,.txt,checksum_mismatch,"expected 5e63b8c3e7d00d49..., got a925eb4c3f3f24e4..."
SHA256SUMS,training_data/50738_AV.hea,.hea,ok,
SHA256SUMS,training_data/50738_AV.tsv,.tsv,ok,
SHA256SUMS,training_data/50738_AV.wav,.wav,ok,
SHA256SUMS,training_data/50738_MV.hea,.hea,ok,
SHA256SUMS,training_data/50738_MV.tsv,.tsv,ok,
SHA256SUMS,training_data/50738_MV.wav,.wav,ok,
SHA256SUMS,training_data/50738_PV.hea,.hea,ok,
SHA256SUMS,training_data/50738_PV.tsv,.tsv,ok,
SHA256SUMS,training_data/50738_PV.wav,.wav,ok,
SHA256SUMS,training_data/50738_TV.hea,.hea,ok,
SHA256SUMS,training_data/50738_TV.tsv,.tsv,ok,
SHA256SUMS,training_data/50738_TV.wav,.wav,ok,
SHA256SUMS,training_data/50739.txt,.txt,checksum_mismatch,"expected 949abd02abd75e3a..., got 96a90f7a4d397fb7..."
SHA256SUMS,training_data/50739_AV.hea,.hea,ok,
SHA256SUMS,training_data/50739_AV.tsv,.tsv,ok,
SHA256SUMS,training_data/50739_AV.wav,.wav,ok,
SHA256SUMS,training_data/50739_MV.hea,.hea,ok,
SHA256SUMS,training_data/50739_MV.tsv,.tsv,ok,
SHA256SUMS,training_data/50739_MV.wav,.wav,ok,
SHA256SUMS,training_data/50740.txt,.txt,checksum_mismatch,"expected f7f35e215e1e441f..., got 2cc80d132ddbc90c..."
SHA256SUMS,training_data/50740_AV.hea,.hea,ok,
SHA256SUMS,training_data/50740_AV.tsv,.tsv,ok,
SHA256SUMS,training_data/50740_AV.wav,.wav,ok,
SHA256SUMS,training_data/50740_MV.hea,.hea,ok,
SHA256SUMS,training_data/50740_MV.tsv,.tsv,ok,
SHA256SUMS,training_data/50740_MV.wav,.wav,ok,
SHA256SUMS,training_data/50740_PV.hea,.hea,ok,
SHA256SUMS,training_data/50740_PV.tsv,.tsv,ok,
SHA256SUMS,training_data/50740_PV.wav,.wav,ok,
SHA256SUMS,training_data/50740_TV.hea,.hea,ok,
SHA256SUMS,training_data/50740_TV.tsv,.tsv,ok,
SHA256SUMS,training_data/50740_TV.wav,.wav,ok,
SHA256SUMS,training_data/50742.txt,.txt,checksum_mismatch,"expected 8bd1e4247b912267..., got aa7eaf76ad77a729..."
SHA256SUMS,training_data/50742_AV.hea,.hea,ok,
SHA256SUMS,training_data/50742_AV.tsv,.tsv,ok,
SHA256SUMS,training_data/50742_AV.wav,.wav,ok,
SHA256SUMS,training_data/50742_MV.hea,.hea,ok,
SHA256SUMS,training_data/50742_MV.tsv,.tsv,ok,
SHA256SUMS,training_data/50742_MV.wav,.wav,ok,
SHA256SUMS,training_data/50742_PV.hea,.hea,ok,
SHA256SUMS,training_data/50742_PV.tsv,.tsv,ok,
SHA256SUMS,training_data/50742_PV.wav,.wav,ok,
SHA256SUMS,training_data/50742_TV.hea,.hea,ok,
SHA256SUMS,training_data/50742_TV.tsv,.tsv,ok,
SHA256SUMS,training_data/50742_TV.wav,.wav,ok,
SHA256SUMS,training_data/50743.txt,.txt,checksum_mismatch,"expected c15be19b36b19ab1..., got ebf3aeefb4b97752..."
SHA256SUMS,training_data/50743_AV_1.hea,.hea,ok,
SHA256SUMS,training_data/50743_AV_1.tsv,.tsv,ok,
SHA256SUMS,training_data/50743_AV_1.wav,.wav,ok,
SHA256SUMS,training_data/50743_AV_2.hea,.hea,ok,
SHA256SUMS,training_data/50743_AV_2.tsv,.tsv,ok,
SHA256SUMS,training_data/50743_AV_2.wav,.wav,ok,
SHA256SUMS,training_data/50743_AV_3.hea,.hea,ok,
SHA256SUMS,training_data/50743_AV_3.tsv,.tsv,ok,
SHA256SUMS,training_data/50743_AV_3.wav,.wav,ok,
SHA256SUMS,training_data/50743_MV.hea,.hea,ok,
SHA256SUMS,training_data/50743_MV.tsv,.tsv,ok,
SHA256SUMS,training_data/50743_MV.wav,.wav,ok,
SHA256SUMS,training_data/50744.txt,.txt,checksum_mismatch,"expected 77042c463099c345..., got 341c8bcb82a2e395..."
SHA256SUMS,training_data/50744_AV.hea,.hea,ok,
SHA256SUMS,training_data/50744_AV.tsv,.tsv,ok,
SHA256SUMS,training_data/50744_AV.wav,.wav,ok,
SHA256SUMS,training_data/50744_MV.hea,.hea,ok,
SHA256SUMS,training_data/50744_MV.tsv,.tsv,ok,
SHA256SUMS,training_data/50744_MV.wav,.wav,ok,
SHA256SUMS,training_data/50744_PV.hea,.hea,ok,
SHA256SUMS,training_data/50744_PV.tsv,.tsv,ok,
SHA256SUMS,training_data/50744_PV.wav,.wav,ok,
SHA256SUMS,training_data/50744_TV.hea,.hea,ok,
SHA256SUMS,training_data/50744_TV.tsv,.tsv,ok,
SHA256SUMS,training_data/50744_TV.wav,.wav,ok,
SHA256SUMS,training_data/50746.txt,.txt,checksum_mismatch,"expected 4b1abc82b6286189..., got 1e6644886235dfaa..."
SHA256SUMS,training_data/50746_AV.hea,.hea,ok,
SHA256SUMS,training_data/50746_AV.tsv,.tsv,ok,
SHA256SUMS,training_data/50746_AV.wav,.wav,ok,
SHA256SUMS,training_data/50746_MV.hea,.hea,ok,
SHA256SUMS,training_data/50746_MV.tsv,.tsv,ok,
SHA256SUMS,training_data/50746_MV.wav,.wav,ok,
SHA256SUMS,training_data/50746_PV.hea,.hea,ok,
SHA256SUMS,training_data/50746_PV.tsv,.tsv,ok,
SHA256SUMS,training_data/50746_PV.wav,.wav,ok,
SHA256SUMS,training_data/50746_TV.hea,.hea,ok,
SHA256SUMS,training_data/50746_TV.tsv,.tsv,ok,
SHA256SUMS,training_data/50746_TV.wav,.wav,ok,
SHA256SUMS,training_data/50747.txt,.txt,checksum_mismatch,"expected 31f60c8d6d3b3200..., got db15fc878d337100..."
SHA256SUMS,training_data/50747_AV.hea,.hea,ok,
SHA256SUMS,training_data/50747_AV.tsv,.tsv,ok,
SHA256SUMS,training_data/50747_AV.wav,.wav,ok,
SHA256SUMS,training_data/50747_MV.hea,.hea,ok,
SHA256SUMS,training_data/50747_MV.tsv,.tsv,ok,
SHA256SUMS,training_data/50747_MV.wav,.wav,ok,
SHA256SUMS,training_data/50747_PV.hea,.hea,ok,
SHA256SUMS,training_data/50747_PV.tsv,.tsv,ok,
SHA256SUMS,training_data/50747_PV.wav,.wav,ok,
SHA256SUMS,training_data/50747_TV.hea,.hea,ok,
SHA256SUMS,training_data/50747_TV.tsv,.tsv,ok,
SHA256SUMS,training_data/50747_TV.wav,.wav,ok,
SHA256SUMS,training_data/50748.txt,.txt,checksum_mismatch,"expected e8c7b208e48a4b3c..., got 5342d441231b738a..."
SHA256SUMS,training_data/50748_AV.hea,.hea,ok,
SHA256SUMS,training_data/50748_AV.tsv,.tsv,ok,
SHA256SUMS,training_data/50748_AV.wav,.wav,ok,
SHA256SUMS,training_data/50748_MV.hea,.hea,ok,
SHA256SUMS,training_data/50748_MV.tsv,.tsv,ok,
SHA256SUMS,training_data/50748_MV.wav,.wav,ok,
SHA256SUMS,training_data/50749.txt,.txt,checksum_mismatch,"expected 3cd775877db263ed..., got 77dfa3be92ecd6ff..."
SHA256SUMS,training_data/50749_AV.hea,.hea,ok,
SHA256SUMS,training_data/50749_AV.tsv,.tsv,ok,
SHA256SUMS,training_data/50749_AV.wav,.wav,ok,
SHA256SUMS,training_data/50749_MV.hea,.hea,ok,
